x y z
1.068746572802959527e+01 1.248540637254260943e+01 -5.633408643303647878e+00
1.255507862528076579e+01 1.592096536871685331e+01 -1.329404453823227472e-01
1.244678821365751986e+01 1.003831821737998453e+01 2.997863802533296873e+00
-7.299458858742127632e+00 3.281718295288821086e+00 4.964219351696340432e+00
5.099493103860769594e+00 9.694999532465121916e+00 4.860137016620404538e+00
6.693041424596448685e+00 1.136301862478856606e+01 -9.486585068856221881e+00
1.771786422252621174e+00 2.171700325204342530e+00 7.410425751353516333e+00
5.454056321185644762e+00 1.488741173390028472e+01 -2.235074545528557888e+00
6.348676101557673590e+00 1.819835258075637796e+01 5.928456073382486480e-01
1.153952598552445430e+01 1.820085023462707241e+01 6.100095939607764528e+00
5.143093882606460276e+00 6.258457504575544172e-01 -1.024215471537401712e+01
1.256868789395109332e+01 1.429641969515922462e+01 2.956217907933400210e-02
7.087826799694860291e+00 1.686103162182528337e+01 -9.245364555773479154e+00
-1.217691408719575152e+00 1.457921470332616920e+01 7.913521024213851618e+00
6.166838076860033269e+00 3.395474620235215957e-01 2.558260175779813128e+00
-8.477944743071024192e+00 1.405573101091086796e+00 3.204595453894367285e+00
1.082268111368257202e+01 2.041962744161355658e+01 -5.416323777603743395e+00
6.328687908594695877e+00 1.712371118194367492e+00 3.492763360639064008e-01
1.007116655071882505e+01 5.217160117863890001e+00 -6.510836101445297786e+00
9.842316656819781073e+00 2.969411141809721322e+00 8.951904104732326672e+00
4.336891269080986433e+00 6.890131047534933550e+00 -3.540490651262256705e+00
-8.995327267074761934e+00 3.147669719047437198e+00 1.972064047656199026e+00
6.721867629846814296e+00 9.990572142046582726e+00 -9.469697278002499274e+00
8.761607862770622646e+00 1.651534608552447736e+01 1.017333508519428165e+01
1.755297312955262035e+00 3.359130204270673214e+00 7.416708098476981981e+00
5.689253914248900479e+00 8.554429755934215507e+00 1.247298620508011702e+01
-8.897477057887028806e+00 1.756842968391249471e+01 -4.279315571293926368e+00
1.256393586300488785e+01 2.304983074834952461e+00 -3.013602820684762110e-02
-3.450259950724499092e+00 1.696630087182541047e+01 -1.009271748626109577e+01
5.198832623437895428e+00 1.029383527648333541e+01 1.272864506873597357e+01
-6.380685558690566417e+00 1.694884273455192059e+01 -8.123472463190479331e+00
1.171025999833775799e+01 1.658284660421846857e+00 -3.645485207276000672e+00
-8.225288988772755161e+00 1.365441050485606489e+01 -5.748056667633953509e+00
6.304158228864420010e+00 1.730175431081916670e+01 1.423748178029982381e-01
-8.855156962048782887e+00 1.978787008245867396e+00 -4.393977579762754715e+00
9.658546705672161892e+00 1.426001511282496104e+01 9.181907407436467494e+00
-2.198714260183376901e+00 6.404709220357467814e+00 -1.056398403897781435e+01
5.249901996853283848e+00 6.966779052287092711e+00 4.640882795764298407e+00
6.340447670372951983e+00 2.921172779649572337e+00 1.500323595153683298e+00
1.191639556724430271e+01 9.918956098041846303e+00 -3.096502902935969193e+00
1.257842896790477560e+01 1.834824440437759918e+01 1.653552579530394306e-01
6.614311810284111637e+00 5.631734864451567901e+00 1.191812280822910708e+01
1.788349150019435674e-01 6.184311241853993835e+00 7.829101038086598408e+00
1.260288158899669497e+01 1.715184586759911056e+01 1.274244997475841190e+00
3.908866718334986334e+00 5.888116169659478594e+00 6.150922432472922807e+00
-9.163459233529440695e+00 8.875201679889492823e+00 -3.424408564281561151e+00
1.005986405232296832e+01 6.984388965346814082e+00 8.665418553323370077e+00
3.627971766888220984e+00 3.946033615088341051e+00 -4.056378937943722285e+00
6.233708178934080912e+00 4.189194066540688155e+00 -2.717038606712405269e-01
5.561141232745296037e+00 5.243521021732466814e+00 4.119531252240954622e+00
-6.549050198600305350e+00 1.532254004280366289e+01 -7.958976841381963929e+00
4.512238684471220118e+00 1.831048030961640549e+01 5.576914661069030110e+00
1.119059096461954361e+01 7.944127638537671565e+00 -4.767105360780059087e+00
-1.491045981324569780e+00 9.291985244547886325e+00 7.901042514539777351e+00
1.259345684476231852e+01 1.993618262459831669e+01 1.557895043060959939e+00
-9.249208785131134647e+00 1.380643375763596836e+01 1.064168745968242069e+00
-6.648605344705321940e+00 1.639659393166078161e+01 5.643672813810703737e+00
3.650191332288612145e+00 1.543710026627759468e+01 1.338197668816154362e+01
1.254455411312108026e+01 1.945244600258027035e+01 2.240971958110677509e+00
-1.512113079243386560e+00 1.402877553547366851e+01 7.899690071085854193e+00
6.764949281450230778e+00 5.422886453028175069e+00 -9.444248854066376708e+00
-3.153296214313969226e-01 1.899081631662314962e+01 -1.096228297403558116e+01
1.122162051462565735e+01 8.763946740285875947e+00 -4.707789903094697692e+00
1.213059081306072606e+01 1.113531276530052594e+01 -2.419398409237505820e+00
1.260574095908745029e+01 1.770523381447230093e+01 1.066167133661247268e+00
1.260569320119124548e+01 1.866383285584722884e+01 1.074373239466737795e+00
5.972562696021515016e+00 1.036645120037075252e+01 3.197793417473212330e+00
-2.320414143381659855e+00 1.382517343740780014e+01 7.805334937085428137e+00
5.386379551800900778e+00 1.023294872527947241e+01 4.424981381070187680e+00
5.489904926177580968e+00 2.800380498289203324e+00 4.248452209978213823e+00
8.225618537730818858e+00 1.636956411815457813e+00 -8.417757796350045396e+00
1.710604615714669929e+00 1.161090219911670474e+01 1.391001750508456958e+01
5.597242078747841632e+00 7.265010087483526391e+00 4.051596076336157815e+00
-3.833908525845692306e-01 6.336972483064072570e+00 7.893210134292193203e+00
-3.018747982136664731e+00 9.284981748763412313e+00 -1.027558879075271037e+01
2.431613200482220627e+00 9.419513550714677663e+00 7.121229339453942764e+00
-2.320497213817919846e+00 1.799060588105171377e+01 7.805320953030428832e+00
-6.669179058011392769e+00 7.235955830863574079e+00 5.624335425841347380e+00
8.828980973065717053e-02 2.074526049906585357e+01 -1.100324388330860792e+01
1.259469343968014066e+01 8.860401511105621353e+00 4.650076680781785599e-01
1.590854655029162679e+00 9.556713429463485454e+00 7.476972954200420851e+00
3.266858587631493283e+00 8.865823435187767387e+00 -1.080613831148109405e+01
4.224276849897818487e+00 8.367515358049612217e+00 -3.634592103041141442e+00
1.211030595440608160e+01 1.336625433517054518e+01 -2.489807680058327755e+00
-4.987748587563739733e+00 1.295195486164032062e+01 6.861215907971033090e+00
9.946444267916850990e+00 6.842675759803158897e+00 -6.669711909858644816e+00
1.150067241645098903e+01 3.570840109128690987e+00 -4.134457529560307876e+00
8.801731485057608495e+00 2.041293741142257367e+00 -7.910672605315209438e+00
5.226099569099917908e+00 6.551376318890902439e+00 4.676800288939568340e+00
-8.043940511677735827e+00 1.257275362547282116e-01 3.962687486854800767e+00
-2.461858495685675496e+00 1.327855932530044214e+01 -1.047955095998124619e+01
-4.296634053826990929e+00 3.680199598396111771e+00 7.208086087599528291e+00
4.586031851645238078e+00 1.265370981996285060e+01 -3.313061987710186784e+00
5.449801458395146625e+00 1.284389791645476464e+01 4.318270095710873058e+00
-7.504839967453845517e+00 1.787882751647635615e+01 -6.856031641112585007e+00
1.224210751696146637e+01 3.497072144244227410e+00 -2.000117770698854436e+00
1.124088802258242836e+01 5.458928095495134691e-01 -4.670552561832203686e+00
-7.623886648704969460e+00 8.760822645518594243e+00 -6.693517253951601909e+00
1.458895513701137014e+00 1.129906631664745476e+00 7.522249682366724421e+00
8.917815004114277855e+00 1.188525558599508791e+01 -7.800084315759021614e+00
2.636013859854846597e+00 9.547554493090039784e+00 -4.528190122381348992e+00
5.450559979758260454e+00 4.780957031072921914e+00 -2.240681763399714477e+00
4.505073579479558887e+00 1.258723278363666687e+01 -3.390040053207897142e+00
5.662726056476716785e+00 1.255774774121856474e+01 3.923413520178122837e+00
-1.975003807208503881e+00 1.800753194809432500e+01 7.855822844617214251e+00
6.028562636428422827e+00 2.021813031984776643e+01 3.035471038763778662e+00
-4.441050347837077972e+00 1.973283245461288260e+01 7.142125272395403179e+00
-8.146117563639540649e+00 2.209378748839308404e+00 3.798977931708010569e+00
1.211389082745094647e+01 5.946697072596125011e+00 4.497605025950052848e+00
-5.930359817962543190e+00 8.539744107551818786e+00 6.246725687644186564e+00
3.965393099446425484e+00 2.004972365322570838e+01 -1.063732127826020779e+01
3.665471417219310801e+00 1.923501749655660120e+01 -4.033279863564501078e+00
1.659811564571479936e+00 3.017844479066272179e+00 7.452226641376255678e+00
1.046151882955834900e+01 1.690043289407848537e+00 -5.974769478471511519e+00
-2.054982398658065534e+00 1.858437120636718021e+01 -1.060697513495872890e+01
2.779196941416060440e+00 1.185953050498378403e+01 6.936905762565431566e+00
-2.446860728273504648e+00 1.983903832812766410e+01 7.783016234286331603e+00
-4.645103184429347998e+00 5.180151279780671913e+00 7.043174541295568858e+00
1.129448310368458763e+01 1.644743272061603179e+01 6.631215375336612539e+00
-7.050200283997850370e+00 1.595550502718660191e+01 -7.420621941575054947e+00
1.260226298661547695e+01 1.569730239017354023e+01 1.301081481775247406e+00
3.874419747759304755e+00 7.775624766023075951e-01 1.330091872345415105e+01
2.653007119101764566e+00 1.892349763115696959e+01 -4.522172467302342014e+00
-9.413954023297350204e+00 1.803900095600349118e+01 9.717785887273382162e-02
-7.637863565727564641e+00 2.715931609572251659e+00 4.545232622995385441e+00
4.022782919029378235e+00 4.850390956070761206e+00 6.052430983173211487e+00
5.189268879754527219e-01 1.323777600161130685e+01 -4.792239462497063229e+00
5.981564539755657606e+00 1.334572518097971106e+01 3.172588829735133675e+00
-2.260707555274467762e+00 2.737002191775797399e+00 7.815155897012687092e+00
-2.424109874733592296e+00 8.798426846124153045e+00 7.787184665649333759e+00
5.551347207331464029e-01 3.810853455597718931e+00 7.762766463420786245e+00
2.786126650967017948e+00 5.677118028129982008e+00 6.932987420674092682e+00
5.340030974497427252e+00 2.013922515205959662e+00 -2.411009812457673096e+00
2.476774173701481896e+00 1.770204038176010286e+01 -1.094136126909890550e+01
-8.060875447156689688e+00 3.453775029544484676e-01 3.936092903933881448e+00
1.192499996042929133e+01 6.557952506247418434e+00 -3.071722710114887622e+00
1.252945375914602089e+01 1.309977632846449680e+01 2.385396897449402864e+00
9.775103009913841845e+00 1.479910855288343008e+01 -6.879290123479790076e+00
-1.324441861660574649e+00 1.537628575359101113e+01 7.909768088764669969e+00
-9.120745368301522049e+00 1.631033147291582708e+01 1.567929391310417975e+00
-9.177949544649461444e+00 1.381139582357651108e+01 -3.368312167245701261e+00
9.164108752832282878e-01 1.194823516453550383e+01 -1.104042141923313203e+01
5.129272317632050715e+00 2.616662884133311273e+00 -2.703470445649282627e+00
-3.321201174419186497e+00 1.635939803110781909e+00 -1.014977086529701111e+01
8.208871791010599495e+00 9.135629100356906562e+00 1.069549984085908534e+01
2.819659853056231569e+00 1.141351422512615787e+00 -1.088981579440563507e+01
-2.961140777710523864e+00 1.825136407026061036e+01 7.670681090850934858e+00
4.282299978255123207e+00 5.698351828514702788e+00 1.314208055305305933e+01
2.606743922960592208e+00 1.887368192649838861e+01 7.031303566362898216e+00
5.669473656127886230e+00 2.141821217796497034e+00 3.909816489545972829e+00
-5.004922729094948508e+00 1.958337772803508869e+01 -9.228894193546697267e+00
-9.452754233748654755e+00 1.768189889075577526e+01 -3.137849562480147236e-01
-9.477211538360112542e+00 1.601182413040207919e+01 -1.034141389814960732e+00
6.354609881590679521e+00 1.840625182744547672e+01 1.273696440885488501e+00
5.097693471224689965e+00 4.281059528040722206e+00 -2.744129173064360661e+00
1.683801216062287054e+00 1.862341578421730048e+01 1.391524512853640339e+01
6.644057187027829769e+00 6.399716604870221204e+00 1.189858348779547370e+01
1.019726597064209805e+01 3.655188193087385518e+00 8.475793975027647420e+00
5.959474642194093619e+00 1.560896409068867818e+01 3.233884615459888145e+00
1.169977643498664399e+01 6.422168907104425450e+00 5.714377185203056264e+00
4.520720028365152743e-01 1.449129924432005367e+01 1.409786485919489785e+01
-1.124195550372686814e+00 1.732412547794923441e+01 7.915628558446049290e+00
-3.514104801146924473e+00 1.048131051922348611e+01 7.510142817419201755e+00
1.236333621440519437e+01 2.332874682163734725e-01 3.464529074007336451e+00
5.852744717010122777e+00 4.239570770059908345e-01 -1.476383384108572061e+00
3.927791331052754575e+00 1.475983403868775667e+01 -3.859377487138090590e+00
1.255960340750584514e+01 8.986809555798060956e+00 -8.166040896425325046e-02
8.034658939243463083e-01 4.396736863955823083e+00 7.708362945659675169e+00
-5.520333640666670760e+00 8.990100846802150159e+00 -8.859152137969878993e+00
-9.197573338849972302e+00 6.164533012846552751e+00 1.281168538024348935e+00
2.453471590341247843e+00 1.772210201582255351e+01 -4.588659948575860348e+00
-2.910115326766018029e+00 2.066928511128054780e+01 7.683393217224259608e+00
5.474525498353413511e+00 1.104458974067417110e-01 4.275451126081543762e+00
-8.769782412627323609e+00 2.021113245462349273e+00 2.572871050629165435e+00
-8.964939343214419765e+00 2.058546984819510683e+01 -4.086745129694873135e+00
1.068617406305082795e+01 1.943604558561199624e+01 7.737051365587287677e+00
1.725640784996489430e+00 8.626391459598508504e+00 -4.757059119666116942e+00
3.322820070612320542e+00 1.184915719616329177e+01 6.597974048441031414e+00
1.459845610795222015e+00 7.223931706720199131e-01 -1.103097117783929626e+01
6.336389866753386890e+00 9.140382708182447358e-01 4.302241002426106520e-01
5.351630316748979155e+00 1.982219753637815174e+01 4.481652056038472942e+00
6.212623192686904439e+00 5.170522345470990544e+00 2.362088190233569751e+00
-5.416604313167462159e+00 1.724640851600021207e+01 -8.937437368833933249e+00
-8.849423291035252603e+00 8.396299841741557302e+00 2.374986453102640560e+00
-9.372743004450745374e+00 1.952467507766782617e+01 4.057040100030896990e-01
-5.696023775036223036e+00 1.439988423284965791e+01 6.416478083411940148e+00
-6.088380979097525625e+00 9.153416286284446812e+00 -8.392007997462664903e+00
3.331203613584592937e-01 1.085340117239665680e+01 -1.102075831187381105e+01
5.596957788481399909e+00 4.465387051842071742e+00 -1.005032573049518163e+01
3.443993276826580185e+00 4.884273287353679827e+00 -4.163694855096517600e+00
5.184514690186690977e+00 1.882222423260288124e+01 -2.630478819927615675e+00
-3.198459062788039375e+00 1.261187206750036793e+01 7.606935009398580583e+00
-1.216582150710649346e+00 3.642191922375414670e+00 7.913552485491215371e+00
9.822021536576928114e+00 3.042567744286545306e+00 8.977824517809571248e+00
6.331586958419303635e+00 1.942209805538408673e+01 3.784618725849976384e-01
1.408553438537208491e+00 1.241609796742672245e+01 -4.795494231761487036e+00
-3.666212183686291537e-01 9.922407900453452001e+00 7.891892500687171186e+00
-3.477506368874192511e+00 6.298515233669055746e+00 7.522080112593203971e+00
5.285662371152533900e+00 2.062905053938416700e+01 -2.490231065529576959e+00
-2.996093672492413873e+00 1.004041505001010037e+01 -1.028457681970508908e+01
-3.254745282327084599e+00 1.485768714259912571e+01 -1.017835520507626690e+01
-6.869269185732576610e-02 7.400086924383009190e-01 7.862418179152439457e+00
1.213784788584067798e+01 1.770928536596028735e+01 -2.393819955029266922e+00
-7.425073293656025086e+00 6.888667512886811117e+00 4.814755569706070659e+00
1.074137768966961559e+01 3.061745900129300146e+00 -5.548080735795201335e+00
-2.090789792900528354e+00 1.513533969551394698e+01 7.840599526746703241e+00
-5.551863081563863211e+00 2.048841213995499899e+01 6.515042069469090258e+00
-4.103864678927677367e+00 1.877192655805546195e+01 7.291028635078862230e+00
4.841441941650476366e+00 1.075339039537013086e+01 -1.035714086512267507e+01
1.183275271372908755e+01 1.829753020457727075e+01 5.364563753623249553e+00
2.685479198311859772e+00 1.396234726471777421e+01 1.368230234633070452e+01
-9.475681565778645066e+00 1.652227877296025937e+01 -8.197555318674649705e-01
-8.682925757647065979e+00 5.606066201192049014e+00 -4.821247123729205164e+00
4.285745008922383192e+00 1.762295395935059616e+01 -3.583861571434581617e+00
1.041477958550292016e+01 1.021593255936461730e+01 8.160362566167838949e+00
8.343149651074256212e+00 1.505503984980001597e+01 -8.319640096839144405e+00
1.257397810840097208e+01 4.254130181301468028e+00 1.894729449162623203e+00
6.084047271929915013e+00 2.269104233124389136e+00 2.859564431855647459e+00
1.109228535027922291e+01 6.065438043569360005e+00 -4.949951802390252453e+00
5.984812525207447997e+00 1.308946237849897187e+01 -1.147274596840259120e+00
-7.951849716186886852e+00 1.457070635382241353e+00 4.103784920225074018e+00
1.076752044736895719e+01 1.435417066334651359e+01 -5.506126358112811481e+00
6.746558644959991247e-01 1.801809635145986022e+01 -4.804756671183985972e+00
4.581693120799235075e+00 1.727950290850078474e+01 5.501581448214001746e+00
2.218603200299747780e+00 6.210139722913163851e+00 1.380057350989315523e+01
-7.809810825340838925e+00 3.276765769930062522e+00 -6.425265477736841646e+00
4.419470531629070997e+00 1.630386565517335029e+01 -3.468159425983610156e+00
-8.866545050504566206e+00 1.647056171567854932e+01 -4.363550925081822740e+00
6.113401054750937647e+00 7.182958351391487639e+00 1.223090886425142365e+01
-9.259503517306630016e+00 1.990775456308429980e+01 -3.022363280781842132e+00
6.250699609570150805e+00 2.001159366315371457e+01 -1.858472807426263529e-01
5.772714284555619635e+00 2.025603194710496524e+01 -1.652041186555470942e+00
-6.897769475653689142e+00 1.079284587216588065e+01 5.400682666223788786e+00
-7.942990658876223797e+00 1.681843742464788960e+01 -6.220991363299044785e+00
4.908291804696169436e+00 7.990293760560483349e+00 -2.973159435278581508e+00
4.108156192203796936e-02 6.019600629227126021e+00 1.413420071103766240e+01
6.104097584812688382e+00 4.988787738053913401e+00 -7.881778315236878107e-01
1.127812741101658922e+01 1.872809707175711935e+01 -4.597673546065444761e+00
4.757822543881959021e+00 4.213225001934666203e+00 -3.138950292514198548e+00
8.089719234337060527e+00 2.059598180209866314e+01 -8.528020617544980198e+00
9.548732329364851168e+00 1.154346059249269629e+01 9.314506560129199642e+00
-9.162432254668699372e+00 1.496488882636874074e+01 1.416936983853436471e+00
-9.277790067502797555e+00 1.924741707616584208e+01 9.328432583844910031e-01
-8.076023801382168799e+00 5.107926379867523181e+00 3.912126719135339048e+00
6.360956052026336849e+00 1.162460941024492733e+01 1.012841234683333980e+00
4.394266099356852529e+00 1.580658918079571862e+01 -3.490544350598539403e+00
5.981880398441946411e+00 1.565617651561022505e+01 3.171698640697947269e+00
4.775903305113456732e+00 5.973219121984032931e+00 -1.038083915476247476e+01
1.159980651965804022e+01 2.055711429366266785e+01 5.959066144514895136e+00
-4.975916574732465458e-02 1.549751206574639539e+01 7.860154607482760625e+00
4.147693020588346435e+00 8.926910891063855047e+00 5.939504466746726941e+00
1.255960174754660130e+01 3.858482616308052560e+00 -8.167967365779517375e-02
1.323515538676996339e+00 1.701035243899056582e+01 1.398026898110458660e+01
-8.899261334280717861e+00 1.482439794255022214e+01 -4.274383013764042616e+00
3.199106067592495162e+00 1.373232844253850438e+01 6.680971955406500129e+00
5.660442034960303737e+00 1.482251416740263039e+01 1.248870941563835757e+01
4.004069573540468774e+00 1.935912189926211013e+01 6.068897618375180159e+00
3.726586460640373133e-01 1.289665430533256085e+01 -1.102307110426960790e+01
9.475173502761171207e+00 2.040684444358037908e+01 -7.224091731535051686e+00
1.227319765136487639e+01 4.981206095876514084e+00 3.882926662660408645e+00
-5.694829302945579208e+00 2.917453236658356097e+00 -8.722766170547926023e+00
1.214100901380534481e+01 3.229702842892763215e+00 -2.382612027027290580e+00
6.519141573736839668e+00 1.536878106434521207e+01 -9.586116559308997864e+00
2.993195422741138145e+00 5.156234320529258675e+00 1.359484454637338047e+01
1.186804706739728665e+01 8.749679897169889031e+00 -3.232678753239993874e+00
5.984064993843998259e+00 1.673889326057762972e+01 -1.149308364486654188e+00
-9.459249072845514306e+00 7.331655009390511957e-01 -1.579766345003323913e+00
5.867752341947146455e+00 8.663318460529447762e+00 -9.924680950117133804e+00
7.821681371002336292e+00 5.053339021233569373e-01 1.102808733561695931e+01
1.156651603797626571e+01 6.572676825880913398e+00 6.037519100552861673e+00
4.827975074195596794e-01 1.776605384973736790e+01 -1.102876011441472137e+01
-4.239824949786408226e+00 7.113754087806490212e+00 7.233129220709026974e+00
4.826358427725724987e+00 1.240814977417185005e+01 -3.065073029061485599e+00
6.357779896642835382e+00 1.601910511249877089e+01 1.190870023948431555e+00
-2.168408461742203364e-01 8.098170578741530790e+00 7.878514253385466404e+00
5.236741414495078573e+00 4.240289518462486917e+00 -2.559174005851575728e+00
-5.542964875457881746e+00 4.107415023152734435e+00 6.520984705784925062e+00
-8.303846252584037302e+00 2.678450564920498600e+00 3.529606864999049076e+00
4.412727052168876618e+00 1.089494757362612276e+01 -3.474175487927308126e+00
-9.269687484587791459e+00 1.531018757542103259e+01 -2.974742624458909912e+00
6.292720034211880531e+00 1.051612228708855845e+00 6.191825472609284453e-02
-5.155807358688589304e+00 1.801728334058665837e+01 -9.125527070138183205e+00
5.999957784560538521e+00 1.041216844218610049e+01 -1.105572662650440741e+00
-7.851046083961719546e+00 1.342794014909191702e+01 -6.363167148006696472e+00
3.873569949074294083e+00 4.229805928832188755e+00 -1.066221646490528308e+01
1.848611189836876223e+00 2.033980503533965845e+01 -4.736531019956347066e+00
-1.709075795644605933e-01 4.937975874510397212e+00 7.873829380037446590e+00
5.861248901269787481e+00 7.619996556078771022e+00 -1.456789457431804768e+00
1.233901531317586553e+01 9.203916844399943287e+00 -1.576378330177777620e+00
5.924852124639481410e+00 1.855647011995370477e+01 3.326398602734072174e+00
3.370679429573829822e+00 1.553781831602219476e+01 -1.078401536154993146e+01
7.964506786847485031e+00 2.703726695195355578e+00 1.090835986265220470e+01
5.574364813053044543e+00 1.799970309436703175e+01 4.094860065866154031e+00
-6.049831860440299636e+00 1.798402515490548836e+01 -8.425907057713052595e+00
9.697017820942427591e+00 2.003214645497400070e+01 9.134615975083265837e+00
7.112733859188313801e+00 1.863570527684712275e+01 1.157554945693996373e+01
-9.352560721833008017e+00 1.070798408709792682e+01 5.336948996294056391e-01
1.259557729581747942e+01 1.485740684318701454e+01 1.507989675080834147e+00
-5.331590424050742349e+00 7.783768774009710789e+00 6.657477794726607279e+00
6.138072624238406050e+00 1.187249169951273053e+01 2.669410343113099326e+00
-2.885898594341110179e+00 7.668125394020371965e-01 -1.032744624030893554e+01
5.807560920087799339e+00 1.715414628956097687e+01 -1.577406683186417746e+00
-4.325961969682178498e+00 7.116936044681762219e+00 7.194958962857670670e+00
1.133718966993977162e+01 1.203712494421842472e+01 -4.479528687613237636e+00
-1.448004583543458290e+00 1.550846444377502564e+01 -1.076491533593438987e+01
-6.048313289834734263e+00 1.889120061047406907e+01 6.156588696317669474e+00
2.557955040180740713e+00 5.278640126082029482e+00 -1.093013824761373343e+01
-5.546420725446413513e+00 1.978356750603931236e+00 -8.839141413385398494e+00
4.443511477531542297e+00 4.270713422805113346e+00 1.307514348478330568e+01
-9.097933789715048292e+00 7.485760734948034845e+00 1.646568102814403689e+00
1.036111456127696684e+01 6.829468280338148567e+00 8.240025201305662961e+00
-5.284065589814340491e+00 1.407691402532167579e+01 -9.034554449344900817e+00
-9.238294390588100313e+00 1.851328909348666940e+01 1.112031458755449398e+00
1.634905131862931738e+00 7.472535105529333421e+00 -4.770184553220001789e+00
-9.039945861632840973e+00 1.275534836627340951e+01 1.835667361384934138e+00
1.209158712636232558e+01 1.450835509197304063e+01 -2.553424671286838255e+00
5.030480023761416675e+00 1.152217007578049923e+01 -2.828221491400237930e+00
4.565110457898878593e+00 1.329071274804646308e+01 1.302305877141546375e+01
-3.623612207865864465e-01 1.807255603885248618e+01 7.891552014760939038e+00
-4.423601400030945818e+00 1.677318566545080358e+01 7.150271860559340276e+00
-9.444555627090823080e+00 1.303909993004294243e+01 -1.782796331092693753e+00
5.595989993745936530e+00 1.434542696193027034e+01 1.252355841576164330e+01
-6.002803384145823928e-01 9.061384777354186681e-03 -1.092419975035359592e+01
-9.286985265596493733e+00 9.384524454635105872e-01 -2.891025533102304923e+00
5.187543512403633983e+00 1.379867566070362628e+01 4.733974050341563711e+00
3.850516046713524432e+00 1.488431704402341715e+01 -3.912912279806021854e+00
1.647000813085081061e-01 1.532030154390285759e+01 -4.744232903913881749e+00
1.179190209908493614e+01 5.581183873142396834e+00 -3.437476054005320414e+00
-9.202909612468472389e+00 1.019312961542188134e+01 -3.268270732984411175e+00
6.265410995274934614e+00 8.848086703515720686e+00 2.092015573651660798e+00
2.250037867772376465e+00 1.975244407312788653e+01 -1.096950201703236338e+01
-6.880951743464073012e+00 1.894849563852758223e+01 5.417706921806739295e+00
1.235273142398595780e+01 4.445604876615608880e+00 -1.510265383517528370e+00
5.214375932068894492e+00 1.830620944930554472e+01 -2.589991746817719598e+00
9.224056459682941522e+00 1.591633740831495736e+01 -7.493294697347765876e+00
3.303677240649943059e+00 9.302115099740932536e+00 -4.239093674485332031e+00
6.221543261845166484e+00 8.556933691655345342e+00 2.320391458919568883e+00
2.070377825492784929e+00 5.600118403675240053e+00 1.383455577678703996e+01
-5.194593174575084404e+00 3.130272970753670947e+00 -9.098322552525550222e+00
1.226927174249285812e+01 2.008759822966767317e+01 -1.888012754054394504e+00
1.134457247871711694e+01 5.557258741097295562e+00 -4.464531550034507745e+00
-8.803955138989177698e+00 1.331398656411960069e+01 -4.527155388290069027e+00
-2.280573621940978679e+00 6.814706016325080107e+00 -1.053851795191743435e+01
1.192825067347824763e+01 1.178772245115139405e+01 -3.062316106653044212e+00
1.192876980706342138e+01 1.062303680270248130e+01 5.091072544704352332e+00
1.260477893207597155e+01 1.881609546648773090e+01 8.264684348498111399e-01
5.821928619651165704e+00 1.621597976635272431e+01 3.579843627298868736e+00
6.241861720672525315e+00 1.492413228558249472e+01 2.220005104643252292e+00
-9.466393904852687058e+00 6.546816588774592383e+00 -5.404789847106511447e-01
-9.353342859598191339e+00 6.419208756805890204e+00 -2.526733339407258860e+00
5.952266257092913015e+00 2.037783077729143244e+01 -1.233809311294991939e+00
-1.819503093117856407e+00 9.984670959519323929e+00 7.873584725816912488e+00
-8.216131470039204743e+00 4.715758989012146518e-01 3.682057025824385654e+00
1.216711893478744066e+01 1.257132569223595198e+01 4.305677706420056872e+00
4.168149824155950256e+00 1.478583037960301461e+01 -3.679626024119480920e+00
6.311615300815292429e+00 3.479469239045120954e+00 1.993758722760428925e-01
2.885773925164788700e+00 1.496753837130238907e+01 1.362624621049731211e+01
1.252781282181140732e+01 1.820129417117642134e+01 -4.022865921315408877e-01
2.298397525014068243e+00 7.021440046785291322e+00 -4.634145631170153656e+00
9.113421620586118266e+00 2.084602635506302093e+01 -7.606735719897042891e+00
2.473076030570881656e+00 6.992627486302436246e+00 -4.582527942410904664e+00
2.987523272763205284e+00 8.569680392931919855e+00 -4.389791423079973498e+00
5.649552752850772741e+00 2.020666962618333784e+01 3.949742322086817303e+00
-5.638220332126569367e+00 7.968361010618182583e+00 -8.767670991515529977e+00
1.154051728993313652e+01 2.071954506605470314e+00 6.097813437556475868e+00
-5.509171198042341899e+00 1.296188559251230110e+01 6.543406676280617340e+00
-5.752510699182136200e+00 1.737519308542951535e+01 6.376659892427848142e+00
1.726518629822153761e+00 8.166343989799155878e+00 7.427567387575797042e+00
4.304248565625623080e+00 2.227854905883616787e+00 -3.568294317009202743e+00
-9.228064108594624670e+00 2.589508095945545652e+00 1.155864680151340362e+00
1.169660954070183934e+01 1.346353709165858348e+01 -3.679206314985381088e+00
1.239657513074353901e+01 8.137055238402027157e+00 3.290347957507590237e+00
1.161056917792851273e+01 1.311982145947455258e+01 -3.885421695049492197e+00
5.857078051591694923e+00 2.958123221381212087e+00 -1.466423258633575699e+00
-3.952963196320943839e-01 2.516682227287715401e-01 7.894123612698916048e+00
1.475310555357236264e-01 1.884520368985942440e+01 -4.741200961821817828e+00
-8.983635381139768450e-01 4.850018659552063127e+00 -1.087612258620204564e+01
1.074248342079887175e+00 1.894230867478628966e+01 1.401959481549895337e+01
-1.939026323020758280e+00 7.236468828282371035e+00 7.860205406492220881e+00
6.356694537975682735e+00 3.237183554714755829e+00 1.222541711284948152e+00
